CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
4.3333,2.1667,6.5,2.1667,6.5,0,0,0.065,0.105,0.09,4832774144,8691013632,9.4333,4.8333,17.1667,0,1495012.332,868949.2072,NTSwL
4,2,6.3333,2,6.3333,0,0,0.1183,0.1133,0.0917,4828112213,8686351701,10.5,6.1667,17,0,1614079.222,946771.2028,NTSwL
4,2,6.8333,2,6.8333,0,0,0.1467,0.1217,0.0917,4838516053,8696755541,21.9333,6.5,48.1667,0,1583682.965,944335.9063,NTSwL
4,2,7,2,7,0,0,0.1267,0.12,0.0917,4827297109,8685536597,70,9.3333,176.1667,0,1685677.209,993401.2091,NTSwL
4.1667,2,7.1667,2,7.1667,153901.3574,16.985,0.0467,0.0967,0.085,4821882197,8680132608,28.4333,7.6667,52.3333,0,1523399.255,889737.5495,NTSwL
5.3333,2.8333,7.5,2.8333,7.5,108242.6426,15.015,0.1117,0.105,0.09,4835067221,8693331285,11.1333,5.6667,20.6667,0,1645212.479,994985.1092,NTSwL
4,2,6.8333,2,6.8333,0,0,0.4117,0.185,0.1167,4828935509,8687199573,17.5667,5.1667,55.5,0,1526918.093,879662.2258,NTSwL
4,2,6.3333,2,6.3333,0,0,0.245,0.1817,0.12,4833504597,8691768661,88.9667,30.3333,192.5,0,1641062.332,936000.7411,NTSwL
4,2,7,2,7,0,0,0.1083,0.1533,0.1083,4835358720,8693622784,287.1333,65.5,603.3333,0,1601365.437,925764,NTSwL
4,2,6.5,2,6.5,17863.5591,4.3612,0.075,0.13,0.1,4831876437,8690140501,188.0333,68.6667,388,0,1692454.704,1001022.792,NTSwL
4.1667,2,6.6667,2,6.6667,2616.4409,0.6388,0.14,0.14,0.1033,4831509163,8689773227,171.1,42.8333,407,0,1623721.126,938720.0673,NTSwL
4.3333,2,6.8333,2,6.8333,0,0,0.075,0.1183,0.0933,4840181077,8698445141,11.7333,5.3333,27.5,0,1631754.361,936124.046,NTSwL
4,2,6,2,6,0,0,0.1933,0.1417,0.1,4835514368,8693778432,13.2333,5.1667,34.5,0,1625463.639,946755.954,NTSwL
4,2,6.1667,2,6.1667,0,0,0.1667,0.1433,0.1,4831946752,8690210816,330.2,47.1667,664.6667,0,1544516.445,868913.2693,NTSwL
5.1667,2.5,7.6667,2.5,7.6667,158809.1772,17.3844,0.1267,0.135,0.0967,4831129600,8689404587,12.9667,6,30.1667,0,1595889.937,946712.0561,NTSwL
4.1667,2.1667,7,2.1667,7,119718.8228,16.6156,0.065,0.1167,0.09,4827947008,8686242475,34.4667,10.8333,68.6667,0,1689778.973,1003414.205,NTSwL
4,2,7,2,7,0,0,0.075,0.1067,0.0883,4841301333,8699598165,258.3,143,448.1667,0,1480882.428,677574.9315,NTSwL
4,2,7,2,7,0,0,0.1483,0.1183,0.0933,4837050368,8695347200,148.9,36.1667,279.3333,0,1626142.418,939609.138,NTSwL
4.5,2,7.5,2,7.5,0,0,0.2033,0.1417,0.1,4831978155,8690274987,127,17.6667,289.8333,0,1637762.8,936267.6,NTSwL
4.5,2.1667,7.3333,2.1667,7.3333,18022.4,4.4,0.1817,0.1467,0.1,4826305195,8684602027,33.2333,7,76,0,1640486.744,946409.1624,NTSwL
4.5,2.3333,6.8333,2.3333,6.8333,2457.6,0.6,0.1917,0.155,0.1017,4841117696,8699414528,23.3333,8.5,70.1667,0,1672546.256,995179.6376,NTSwL
4,2,6.1667,2,6.1667,0,0,0.115,0.1367,0.0967,4839436288,8697733120,9.4667,6,15.6667,0,1638750.757,944401.2833,NTSwL
5.3333,2.5,7.8333,2.5,7.8333,273460.2763,24.5706,0.2183,0.1567,0.1017,4838937259,8697309867,39.9333,6.3333,136.1667,0,1484173.843,819085.1167,NTSwL
4.6667,2.5,7.1667,2.5,7.1667,160715.7237,31.4294,0.2483,0.1817,0.1133,4840857600,8699312811,18.1667,6.5,52.8333,0,1618240.305,903153.9624,NTSwL
4,2.5,6.3333,2.5,6.3333,157173.2372,17.7838,0.165,0.1717,0.1117,4830894080,8689361579,65,10.5,173.3333,0,1635101.597,936142,NTSwL
4,2,6.3333,2,6.3333,117258.7628,17.2162,0.125,0.155,0.1033,4823724715,8682212693,173.0333,33.3333,364.6667,0,1697911.16,1003656.719,NTSwL
7.5,3.6667,11.3333,3.6667,11.3333,0,0,0.2983,0.1967,0.12,4822994944,8681484288,81.7,6.8333,163.5,0,1525443.138,879330.1188,NTSwL
4.3333,2.1667,7,2.1667,7,27847.8799,6.7988,0.1133,0.1633,0.1083,4822134784,8680628224,17.6917,7.5,44.8333,3.3333,1591799.667,936001.2344,NTSwL
5.6667,2.8333,8.6667,2.8333,8.6667,4920.1201,1.2012,0.14,0.155,0.1083,4819124224,8677621760,15.4667,6.3333,29.6667,0,1594025.933,938475.9656,NTSwL
4.6667,2.6667,6.6667,2.6667,6.6667,0,0,0.22,0.1733,0.1167,4835909632,8694403072,7.7,5.1667,11.1667,0,1696341.636,1003273.718,NTSwL
4,2,6,2,6,0,0,0.1817,0.17,0.115,4827208363,8685697707,8.9667,5.1667,17.8333,0,1506462.334,887818.1321,NTSwL
4,2,6.3333,2,6.3333,0,0,0.155,0.165,0.1117,4843089920,8701579264,8.1333,5.3333,11.5,0,1717287.429,995235.7497,NTSwL
5.6667,3,7.6667,3,7.6667,0,0,0.0667,0.135,0.1033,4840281429,8698770773,168.6333,17.1667,401.5,0,1453086.07,774631.5676,NTSwL
5.3333,2.6667,7.6667,2.6667,7.6667,0,0,0.1033,0.13,0.1,4836327424,8694816768,138.5,77.1667,244.5,0,1687764.53,945043.6324,NTSwL
6,3,8.3333,3,8.3333,154009.6,17.4,0.145,0.1367,0.1,4831822507,8690322773,17.6667,4.8333,42.1667,0,1603223.6,946670,NTSwL
4.5,2.1667,7.3333,2.1667,7.3333,108134.4,15.6,0.1583,0.14,0.0983,4824842923,8683356843,195.2667,53.6667,415,0,1729343.651,936113.1063,NTSwL
5,2.3333,7.6667,2.3333,7.6667,0,0,0.1633,0.145,0.1,4837400576,8695914496,63.4,15.5,197.8333,0,1640799.859,944645.1652,NTSwL
4.8333,2,7.8333,2,7.8333,0,0,0.165,0.1483,0.1,4831965867,8690479787,98.7333,21.6667,159.1667,0,1598147.486,887852.6857,NTSwL
6.3333,2.8333,10.1667,2.8333,10.1667,0,0,0.1283,0.14,0.0967,4827588608,8686106624,9.6,6.3333,14.8333,0,1614730.514,944852.2051,NTSwL
4.3333,2.1667,6.3333,2.1667,6.3333,20480,5,0.0467,0.1117,0.09,4834243243,8692765355,9.5333,4.8333,19.5,0,1610458.231,946669.9439,NTSwL
4,2,6,2,6,0,0,0.1133,0.115,0.09,4838062763,8696584875,9.3,6,15.5,0,1682751.233,995119.8679,NTSwL
4,2,5.8333,2,5.8333,0,0,0.1617,0.125,0.0933,4833359189,8691881301,8.7,6.1667,11.8333,0,1532801.626,877479.0258,NTSwL
4,2,6.1667,2,6.1667,0,0,0.2767,0.165,0.1083,4826099029,8684621141,6.4333,4.5,11.1667,0,1613429.14,946479.1063,NTSwL
5,2.5,7.3333,2.5,7.3333,0,0,0.14,0.1467,0.1033,4825164459,8683686571,10.7,5.8333,21,0,1602644.318,936268.0561,NTSwL
4.5,2.3333,6.6667,2.3333,6.6667,238387.2,26.2,0.1083,0.135,0.0983,4836782763,8695319211,7.4333,5.1667,12.5,0,1688372.217,1005538.203,NTSwL
4,2,6,2,6,31948.8,7.8,0.0817,0.1217,0.0917,4827426133,8685976917,7.7333,4.3333,14.1667,0,1496281.325,870521.435,NTSwL
4,2,6,2,6,0,0,0.055,0.1033,0.0867,4822653611,8681204395,7.9667,4.5,14.3333,0,1591901.2,934990.4,NTSwL
4,2,6,2,6,0,0,0.1967,0.1367,0.0983,4837505024,8696055808,7.3,5,12,0,1616595.425,954821.9624,NTSwL
4,2,6,2,6,0,0,0.1567,0.1317,0.095,4836138325,8694689109,6.7,4.8333,9.8333,0,1702509.975,995179.6376,NTSwL
4,2,6,2,6,18022.4,4.4,0.1217,0.1233,0.09,4832331776,8690882560,9.2667,4.8333,18.5,0,1646839.651,944471.2833,NTSwL
4,2,6,2,6,2457.6,0.6,0.1567,0.1267,0.095,4825927680,8684478464,8.3333,4.6667,17,0,1502131.262,874868.6648,NTSwL
4,2,6,2,6,0,0,0.23,0.1583,0.1033,4819220480,8677771264,8.7667,4.6667,17.6667,0,1589679.132,932371.3773,NTSwL
4,2,6.3333,2,6.3333,267059.2,23.8,0.1233,0.14,0.0983,4824434005,8682999125,9.9667,5.1667,17.1667,0,1614993.954,946907.0747,NTSwL
4,2,6.8333,2,6.8333,142540.8,28.2,0.17,0.1417,0.0983,4826433536,8685012992,8.7333,4.5,18.6667,0,1665729.22,1003273.59,NTSwL
4,2,6,2,6,238355.2192,26.1922,0.2817,0.1817,0.11,4823252992,8681844736,8.1,4.8333,15,0,1485820.008,868929.2793,NTSwL
4,2,6,2,6,31980.7808,7.8078,0.1783,0.1717,0.1083,4818352128,8676956160,7.8667,4.8333,15,0,1671415.572,1014008.731,NTSwL
4,2,5.6667,2,5.6667,0,0,0.1517,0.1583,0.105,4827820032,8686424064,8.7667,5.8333,15.5,0,1489913.081,868819.1411,NTSwL
4,2,6,2,6,27838.0838,7.7964,0.1633,0.1633,0.1083,4824898901,8683507029,7.7,4.8333,11.6667,0,1613062.715,952926.7848,NTSwL
4,2,5.8333,2,5.8333,4929.9162,1.2036,0.1217,0.1483,0.1,4818298880,8676911104,7.0333,4.8333,11.1667,0,1659918.065,997158.1922,NTSwL
4,2,5.6667,2,5.6667,0,0,0.095,0.135,0.0967,4826148864,8684756992,8.3,4.5,13.1667,0,1641695.34,936415.8819,NTSwL
4,2,6,2,6,0,0,0.1467,0.14,0.0967,4825925632,8684529664,12.2667,7.1667,22.8333,0,1515269.983,877176.4905,NTSwL
4,2,6,2,6,0,0,0.1883,0.155,0.1017,4819317419,8677921451,9.2333,6.1667,13.8333,0,1602959.417,946864.7095,NTSwL
4,2,6.3333,2,6.3333,0,0,0.155,0.15,0.1,4835972437,8694576469,8.1667,5,13.3333,0,1629860.996,936061.0503,NTSwL
4,2,6,2,6,0,0,0.1967,0.1583,0.1017,4827289600,8685893632,7.5667,4.8333,12.6667,0,1629174.004,938532.1497,NTSwL
4,2,6,2,6,153901.3574,17.3844,0.28,0.1883,0.1117,4831451819,8690068139,9.1667,5.1667,15.6667,0,1591191.507,936094.7411,NTSwL
4,2,6.3333,2,6.3333,108242.6426,15.6156,0.345,0.22,0.125,4829384021,8688012629,9.8667,6.1667,16.5,0,1579006.694,944808.0589,NTSwL
4,2,6.1667,2,6.1667,0,0,0.2383,0.2167,0.13,4827535360,8686163968,8.7,5.1667,14.6667,0,1716897.593,1005330.974,NTSwL
4,2,6,2,6,0,0,0.0967,0.1783,0.1183,4823793664,8682422272,8.2333,5,13.6667,0,1486096.607,869160.2258,NTSwL
4,2,6,2,6,0,0,0.1383,0.1733,0.1183,4823449600,8682078208,9.4333,5,17.1667,0,1617436,941144.4,NTSwL
4.1667,2.1667,6.5,2.1667,6.5,20480,5,0.055,0.14,0.1067,4829106176,8687734784,8.8333,5.5,16.3333,0,1581916.267,949875.574,NTSwL
5.6667,3,7.6667,3,7.6667,0,0,0.12,0.14,0.105,4840850091,8699478699,10.1667,6.6667,15.6667,0,1615757.412,936197.9323,NTSwL
5.6667,2.8333,8.3333,2.8333,8.3333,0,0,0.1483,0.1467,0.1067,4838187008,8696815616,11.8,5.1667,30,0,1613227.321,944729.6937,NTSwL
4,2,6,2,6,0,0,0.1567,0.1433,0.105,4833156437,8691785045,7.9333,4.5,12.6667,0,1599958.407,946445.4154,NTSwL
4,2,6,2,6,0,0,0.1133,0.135,0.1017,4824688640,8683317248,9,4.6667,14.3333,0,1593510.389,936252.1121,NTSwL
4.3333,2.3333,6.3333,2.3333,6.3333,221143.04,24.99,0.04,0.1083,0.09,4836307627,8694950571,8.4,5.3333,15.5,0,1595823.604,946768.4725,NTSwL
4.1667,2.1667,6.1667,2.1667,6.1667,24616.96,6.01,0.0567,0.0983,0.09,4834779136,8693436416,8.4333,5.1667,15,0,1592579.6,936198,NTSwL
4,2,6,2,6,0,0,0.065,0.0883,0.085,4828159317,8686816597,7.9,5.1667,12.3333,0,1594319.237,946445.4154,NTSwL
4,2,6.1667,2,6.1667,0,0,0.35,0.1633,0.1117,4835575125,8694232405,9.2,5.6667,14.3333,0,1596921.963,936420.5846,NTSwL
4.1667,2.1667,6.3333,2.1667,6.3333,0,0,0.225,0.165,0.1117,4827850752,8686508032,11.8,5.8333,22.5,0,1595553.987,927588.4344,NTSwL
4,2,6,2,6,18022.4,4.4,0.1067,0.1383,0.1033,4833550336,8692207616,8.8333,5.5,13.1667,0,1609524.901,943248.1021,NTSwL
4,2,6,2,6,2457.6,0.6,0.0883,0.1283,0.0983,4834959360,8693616640,9.3,5.3333,16.6667,0,1617869.113,931399.8635,NTSwL
4,2,6,2,6,0,0,0.0683,0.1133,0.0917,4834277376,8692934656,8.0667,4.8333,14.3333,0,1614680,936178,NTSwL
4,2.3333,6,2.3333,6,266916.5165,23.7718,0.075,0.1033,0.09,4835723947,8694395563,9.5667,4.6667,19.6667,0,1613411.248,954879.974,NTSwL
4,2.1667,6.3333,2.1667,6.3333,1540938.041,65.7152,0.0317,0.085,0.0833,4823880363,8682566315,7.4,5.5,10,0,1583051.352,936434.826,NTSwL
4.8333,2.8333,7,2.8333,7,2847538.5,162.0956,0.08,0.0867,0.085,4835394219,8694393515,10.4333,5.8333,20,0,1619651.8,946670,NTSwL
4.3333,2.3333,6.5,2.3333,6.5,124638.9429,18.4174,0.0983,0.09,0.09,4823711744,8682741760,8.5,5,14.3333,0,1579737.7,944412.2154,NTSwL
4,2,6.6667,2,6.6667,0,0,0.06,0.0783,0.085,4819485355,8678515371,7.4667,5,11.1667,0,1605877.532,936224.1346,NTSwL
4,2,6.3333,2,6.3333,36039.8799,8.7988,0.0617,0.075,0.0833,4832952320,8691990528,9.6667,5.3333,16.8333,0,1590731.386,938388.8124,NTSwL
4,2,6,2,6,4920.1201,1.2012,0.0833,0.0733,0.0833,4827062272,8686108672,7.5,4.3333,12.1667,0,1594403.382,936458.8376,NTSwL
4.3333,2.3333,6.6667,2.3333,6.6667,0,0,0.175,0.1033,0.09,4820097024,8679139328,7.7333,5,12.3333,0,1603656.4,936224,NTSwL
4,2,6,2,6,0,0,0.0667,0.0833,0.085,4840445952,8699484160,10.8667,5.3333,18,0,1631640.4,938369.2,NTSwL
4,2,6,2,6,0,0,0.055,0.075,0.08,4835934208,8694972416,8.1,5.5,11.5,0,1609361.687,944515.9624,NTSwL
4.3333,2.3333,6.6667,2.3333,6.6667,0,0,0.04,0.065,0.08,4834428928,8693467136,9.1667,5.6667,14.6667,0,1701494.514,1003638.438,NTSwL
4.1667,2.1667,7,2.1667,7,37683.2,1.2,0.025,0.0533,0.075,4831376725,8690414933,8.8,5,15.5,0,1488773.8,871117.6,NTSwL
19.3333,18.3333,20.3333,18.3333,20.3333,10846126.82,107.1904,0.47,0.1683,0.1117,4595196587,8612472832,11.5667,5.6667,23.1667,0,1612350.2,944582.8,NTSwL
10,8,12,8,12,97565.982,12.6096,0.3317,0.19,0.1217,4613221035,8681806507,7.9,5.6667,11.1667,0,1617561.867,946473.264,NTSwL
4.6667,2.6667,6.8333,2.6667,6.8333,0,0,0.3283,0.2117,0.13,4609002155,8677587627,10.9,6.1667,16.3333,0,1616384.558,928015.5839,NTSwL
4,2,6.1667,2,6.1667,0,0,0.1733,0.19,0.1267,4615720960,8684306432,9.0667,4.8333,18.1667,0,1620774.054,952763.6644,NTSwL
4,2,6,2,6,9796.028,2.7902,0.1283,0.17,0.1217,4606800555,8675386027,7.1,4.6667,10,0,1624481.721,931568.2877,NTSwL
4,2,6.1667,2,6.1667,22971.972,6.2098,0.1283,0.1617,0.12,4613857280,8682446848,8.5667,6.1667,12.3333,0,1596389.8,943459.2,NTSwL
4,2,6,2,6,0,0,0.2667,0.1917,0.13,4617806507,8686391979,6.5333,4,10,0,1708529.395,1005432.846,NTSwL
4,2,6,2,6,0,0,0.155,0.175,0.1267,4613765120,8682350592,7.8667,5.3333,11,0,1522694,873986.4344,NTSwL
4,2,5.8333,2,5.8333,0,0,0.055,0.14,0.115,4613076992,8681662464,7.8,4.6667,12,0,1690906.205,998731.5195,NTSwL
4,2,5.8333,2,5.8333,0,0,0.065,0.1233,0.1083,4609034240,8677619712,9.1,6.3333,14.1667,0,1529949.416,887700.3063,NTSwL
4,2,6,2,6,183422.0781,24.991,0.075,0.1117,0.1017,4622275243,8690873003,7.8333,5,11.5,0,1607670.184,928030.0937,NTSwL
4,2,6.1667,2,6.1667,78721.9219,9.009,0.2133,0.1417,0.1083,4613171200,8681781248,8.7333,5.1667,15.5,0,1666295.6,1003519.6,NTSwL
4,2,6,2,6,0,0,0.2167,0.1533,0.1133,4606379349,8674989397,7.6,4.5,12.3333,0,1630552.6,946624,NTSwL
4,2,6,2,6,0,0,0.1917,0.1567,0.1133,4603756544,8672366592,7.5333,4.8333,12.6667,0,1491306,877417.2,NTSwL
4,2,6,2,6,0,0,0.1233,0.1417,0.1083,4618442069,8687052117,9.0333,6.1667,13.1667,0,1620941.2,946740,NTSwL
4,2,6,2,6,20480,5,0.0417,0.1133,0.0967,4613564416,8682174464,7.6333,5.1667,11.6667,0,1575602.715,927737.9411,NTSwL
4,2,6,2,6,0,0,0.1517,0.1283,0.0983,4605310976,8673921024,10.6667,5,19.5,0,1689133.152,1003350.287,NTSwL
4,2,6,2,6,0,0,0.17,0.1383,0.1,4603204949,8671814997,8.2333,4.6667,13.6667,0,1546668.268,888106.822,NTSwL
4,2,6,2,6,420239.7598,53.7988,0.2367,0.1617,0.1067,4607911936,8676540416,9.7333,5.1667,20.1667,0,1597541.264,936512.9497,NTSwL
4,2,6,2,6,18032.2402,3.2012,0.19,0.1633,0.11,4612057088,8680712192,8,5.5,11.3333,0,1605485.245,944430.1433,NTSwL
4,2,6,2,6,232623.2793,26.7928,0.1317,0.1517,0.105,4608222549,8676889941,9.2,5.3333,18.3333,0,1638291.712,946854.1281,NTSwL
4,2,6,2,6,29520.7207,7.2072,0.1667,0.1567,0.1083,4616420693,8685100373,11.8,6.1667,19.5,0,1609946.763,936266.0561,NTSwL
4,2,6,2,6,0,0,0.155,0.1533,0.1067,4608769365,8677449045,9.1333,4.8333,14.6667,0,1633964.048,938360.8348,NTSwL
4,2,6,2,6,32768,9,0.1183,0.1417,0.1017,4611463851,8680147627,8.6,5.3333,12.5,0,1612640.232,944813.6376,NTSwL
4,2,6,2,6,0,0,0.0467,0.1167,0.0917,4614461440,8683149312,8.2333,4.8333,12.8333,0,1583304.92,936083.55,NTSwL
4,2,5.6667,2,5.6667,0,0,0.0633,0.1033,0.09,4608014336,8676698112,8.7667,5.5,12.8333,0,1613477.88,946936.45,NTSwL
4,2,6,2,6,0,0,0.1217,0.1133,0.09,4617523200,8686202880,7.6,5,11.6667,0,1610944,936280,NTSwL
4,2,6,2,6,0,0,0.0683,0.0983,0.0883,4619829248,8688508928,11.6,6,19.3333,0,1608915.349,946683.952,NTSwL
4,2,6,2,6,0,0,0.115,0.1033,0.09,4619829248,8688508928,7.4,5,10.5,0,1582338.851,936392.048,NTSwL
4,2,6,2,6,0,0,0.09,0.1,0.09,4619829248,8688508928,8,5,11.1667,0,1595708.2,927979.2,NTSwL
4,2,6.6667,2,6.6667,221134.7495,25.988,0.3433,0.16,0.1117,4618366976,8687058944,8.2667,5,12.1667,0,1590428.4,942084,NTSwL
4,2,6,2,6,24625.2505,6.012,0.1917,0.155,0.1083,4609295701,8677999957,8.5,5.6667,12.3333,0,1584915,945940.4,NTSwL
4,2,6,2,6,0,0,0.1533,0.1467,0.1067,4613509120,8682213376,7.6,5.3333,11,0,1577603.8,939772.4,NTSwL
4,2,6,2,6,0,0,0.2017,0.16,0.1117,4615441749,8684146005,9.3333,5,17.8333,0,1626045.565,938206.2503,NTSwL
4,2,6.3333,2,6.3333,0,0,0.1633,0.1583,0.11,4608759808,8677464064,7.5667,4.8333,11.6667,0,1591075.53,936222.0537,NTSwL
4,2,6,2,6,18019.9399,4.3994,0.0983,0.14,0.1033,4618217472,8686921728,10.3,5.6667,17.5,0,1609828.705,946900.896,NTSwL
4,2,6.5,2,6.5,2460.0601,0.6006,0.0333,0.1117,0.0917,4615356416,8684060672,8.2,5.5,12.1667,0,1592997,927955.2,NTSwL
4,2,6,2,6,0,0,0.055,0.1033,0.09,4611443371,8680147627,11.7333,5.3333,28,0,1703732.928,1003334.8,NTSwL
4,2,6,2,6,0,0,0.1517,0.1133,0.0967,4622335317,8691039573,10.8333,5.6667,23.5,0,1526225.872,887904.0004,NTSwL
6,5.5,6,5.5,6,1854849.024,27.705,0.295,0.195,0.18,5772040192,8301961216,16,8.1667,32.8333,0,1029411.381,904690.8087,WSK
6,6,6.8333,6,6.8333,2379758.78,60.9972,0.2233,0.1933,0.18,5763857067,8295813803,65.7667,13.8333,160.8333,0,989281.9888,894788.1103,WSK
6,5.5,6.5,5.5,6.5,2039756.131,31.9916,0.2933,0.2133,0.1883,5760749568,8294668288,62.9333,15.3333,189,0,1072867.328,945077.5626,WSK
6,5.5,6,5.5,6,2121797.089,28.0112,0.24,0.2117,0.185,5756105387,8292092587,81.3333,28.1667,251.6667,0,1036358.536,937975.6239,WSK
6.6667,6.6667,7,6.6667,7,2117530.206,31.9834,0.4417,0.27,0.2067,5748797440,8286845611,54.4667,21.3333,152.3333,0,1064556.87,945757.8772,WSK
6,6,6.1667,6,6.1667,2207811.319,28.011,0.2533,0.2517,0.2,5743937536,8284040533,82.5333,36.3333,227.1667,0,1146328.112,937156.4912,WSK
6,6,6,6,6,1970193.255,35.0028,0.3383,0.2733,0.2083,5754587136,8296645973,50.5333,15,147.1667,0,944579.3162,842194.6793,WSK
6,6,6,6,6,848708.4204,11.8028,0.31,0.2767,0.21,5753286656,8296766123,286.5611,36,648.3333,20,488779.7838,386178.7207,WSK
28.3333,13.6667,43.6667,13.6667,43.6667,2164195.556,277.4157,0.7,0.4267,0.27,5730589355,8275334485,116.3333,31.6667,271.3333,0,275445.7117,246887.2072,WSK
10.1667,7.6667,12.3333,7.6667,12.3333,2163228.444,90.6843,0.425,0.3867,0.2683,5732342443,8278342997,131.1667,34.1667,290.1667,6.6667,988212.9883,769957.3928,WSK
6,5.8333,6.1667,5.8333,6.1667,1840332.8,31.1,0.3117,0.3617,0.2667,5724938240,8272861867,45.0667,23.1667,104.6667,0,1190926.291,946667.864,WSK
6,6,7,6,7,2207744,44,0.58,0.42,0.2933,5719046144,8269025280,39.7333,26.1667,59.3333,0,1092676.823,935998.864,WSK
6,6,7,6,7,2184782.619,32.0923,0.425,0.4133,0.2967,5714925978,8266968269,96.4333,35.1667,201.3333,3.3333,1117869.731,884533.136,WSK
6.5,6.5,7,6.5,7,2021809.381,34.9077,0.1917,0.35,0.28,5710358528,8264335360,46.1667,24,87.3333,0,1162354.56,942444.8058,WSK
6,5.5,6.1667,5.5,6.1667,1908770.09,28.7458,0.1117,0.2933,0.2633,5705223373,8260870144,114.6667,43.6667,261.3333,0,884042.5716,687367.8658,WSK
6,5,6.6667,5,6.6667,1138244.31,29.1542,0.1183,0.2583,0.255,5697363968,8254444105,552.22,289.8,907,12,785768.3412,699125.9094,WSK
6,6,6.1667,6,6.1667,2072455.617,29.8045,0.1717,0.245,0.2517,5710107307,8269230080,32.4667,13,67.8333,0,1032727.844,889083.7174,WSK
6,5.8333,7,5.8333,7,2072696.383,32.1955,0.08,0.2083,0.235,5706366976,8267440811,64.95,18.5,192.5,3.3333,1048992.333,902134.4029,WSK
6.5,6.5,7,6.5,7,2149209.741,28.2944,0.095,0.1867,0.225,5699549867,8262672384,46.6667,19.5,121.6667,0,1137969.905,975852.4347,WSK
7,6.8333,7.1667,6.8333,7.1667,1957966.488,28.39,0.2,0.195,0.2233,5692624896,8257582694,82.12,32.4,138.2,0,976312.6,810410.448,WSK
6.3333,5.8333,7,5.8333,7,1742304.151,29.4128,0.2467,0.21,0.2267,5685642386,8252436480,120.1929,33.4286,254,5.7143,1062951.201,906443.934,WSK
7,6.6667,7.3333,6.6667,7.3333,2387985.22,61.0028,0.705,0.3417,0.2717,5677260800,8246233771,74.2667,15.8333,170.5,0,1087570.45,946719.412,WSK
6.8333,6.5,7.3333,6.5,7.3333,2150382.78,33.9972,0.4367,0.3417,0.275,5671282688,8242301611,53.6333,31.3333,74.8333,0,1154503.197,892873.1593,WSK
7.8333,7.3333,7.8333,7.3333,7.8333,2025843.059,30.5926,0.2367,0.2967,0.2633,5666285158,8239127757,79.6933,59.4,114.2,8,829059.6306,723332.1604,WSK
6,6,6,6,6,1746327.101,34.3674,0.1817,0.2683,0.255,5662281728,8236666880,87.325,23.6667,237.1667,3.3333,1158129.495,867454.7054,WSK
6,6,7,6,7,2132977.118,30.7734,0.1583,0.2433,0.25,5656490667,8233028267,344.3667,117,613.5,0,1232654.75,946010.6326,WSK
6,6,6,6,6,2135862.436,37.8292,0.1867,0.2367,0.2483,5650513920,8229109077,269.5333,86.1667,440.8333,0,1187597.084,938775.3375,WSK
6,6,6.8333,6,6.8333,2228089.107,35.8402,0.095,0.2033,0.2333,5645094912,8225757867,154.6,95.3333,248.6667,0,1075184.394,946915.2108,WSK
6,6,6.6667,6,6.6667,1447052.774,29.0874,0.16,0.1983,0.23,5639761920,8222501547,184.3333,87,296.5,0,1194890.262,894065.1477,WSK
6,6,6.1667,6,6.1667,1997713.793,31.3952,0.082,0.172,0.216,5633310720,8217937920,129.3,33,338,0,998675.1888,836635.1223,WSK
6,6,6,6,6,1696978.642,31.3796,0.0767,0.1467,0.2,5624460629,8210855936,348.575,139.8333,716.6667,3.3333,879446.666,789057.6245,WSK
6,6,6.6667,6,6.6667,2059432.391,58.5378,0.084,0.138,0.194,5614669824,8202770842,446.43,171,1214,4,783311.5682,715650.3146,WSK
6,5.4,7,5.4,7,889620.6369,22.4617,0.482,0.234,0.218,5607120077,6557108634,1070.5,1050.75,1099,20,766441.3148,656662.3909,WSK
6,6,6.6667,6,6.6667,2178027.363,35.5508,0.5967,0.3167,0.2483,5605353472,8196735659,116.7,62.5714,216.2857,2.8571,1042442.201,845696.508,WSK
6.8333,6.5,7.3333,6.5,7.3333,1724898.412,30.887,0.24,0.265,0.235,5603208533,8196557483,209.8417,57,380.8333,3.3333,1141095.189,923472.9006,WSK
6.5,6,7.5,6,7.5,2086074.061,34.1907,0.1367,0.23,0.2233,5602435072,8197741227,124.9333,42.1667,269.8333,0,1192941.223,900473.2472,WSK
6.1667,6.1667,6.6667,6.1667,6.6667,2150601.927,36.4098,0.2,0.2233,0.2167,5599209472,8196569771,29.1,23.5,33.8333,0,1100606.487,973798.1622,WSK
6.1667,6,7,6,7,2155425.792,32.593,0.2617,0.235,0.2217,5594994688,8194407765,108.8333,48.6667,193.5,0,1051248.348,928020.6014,WSK
6.3333,6.3333,7.3333,6.3333,7.3333,1905235.784,31.0886,0.16,0.21,0.2117,5589833728,8191296853,97.96,53.8,160.6,0,1015720.168,846177.1521,WSK
9,8,10,8,10,975780.024,62.8184,0.22,0.2167,0.2133,5575102464,8177657173,1833.5,1508,3064.5,40,211648.4847,105067.2285,WSK
6,5,7.5,5,7.5,638156.8,20.2,0.35,0.274,0.232,5574949547,8178241536,175.2625,33,574.5,5,552437.451,483074.622,WSK
