CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
14,12.3333,11.8333,13.3333,17.5,303362.673,35.9836,0.6233,0.5817,0.3983,6957494272,7875296597,824.9429,298.8571,1789,0,2691704.883,734806.7558,TVMwL
5.4,10.8,1.6,4.2,4.8,3826042.449,39.2485,0.2067,0.245,0.17,1494065152,7851064661,1104.6583,485.3333,1790.1667,3.3333,2934798.775,802465.7206,TWMwL
5,10,1.6667,3.3333,4.8333,5780475.438,40.4233,0.3817,0.2767,0.1867,71825408,7850231808,814.5333,253.8333,1841.1667,0,2812824.932,726255.8787,TWMwL
5.1429,10.2857,2.4286,4,4,4604915.035,78.532,0.1783,0.2333,0.1617,456235008,7848435712,755.5667,309.3333,1713.5,0,2693757.86,730676.7151,TWMwL
2,3.5,1,2,1.5,15228.2991,2.7178,0.112,0.026,0.012,6978203648,7888774485,538.92,103.2,1167.8,0,2094466.071,856595.8641,NTSwL
5,10,2.3333,5,3.3333,5092636.451,38.8677,0.2367,0.14,0.05,5055959040,7847090469,1177.0667,600.8333,1917.8333,0,2907018.435,800631.7868,TWMwL
6,11,2,5.4,5,5993835.804,41.2181,0.4283,0.345,0.195,76523520,7804822187,1046.5667,474.3333,1881.5,0,2917186.718,763704.2264,TSKwL
35.6667,25.3333,31,77.8333,8.5,304128,39.4063,1.2517,1.295,1.195,119709013.3,1842898261,1049.08,343.2,2251.6,0,2771756.115,640604.2716,WSKwL
6,11,3.5,6.5,2,5923037.529,75.7928,0.3283,0.2883,0.1983,1892907691,7806042112,1232.9333,682.3333,1683.6667,0,2888135.411,780388.7642,TSKwL
13.6667,15.6667,15.5,9.5,13.8333,297691.4018,34.8714,0.4183,0.51,0.375,6996717568,7885984427,1232.1333,814.8333,1625.1667,0,2991731.331,803277.5003,TVMwL
14,17.3333,13.1667,11.1667,14.6667,308179.7722,34.6192,0.6683,0.5333,0.3317,6998103381,7887112875,1171.3333,655,1721.5,0,2858341.934,776275.7845,TVMwL
14.3333,14.6667,14.8333,16.8333,11.1667,360621.917,37.2441,0.5167,0.515,0.4683,6921605120,7862537557,1071.0667,679,1737.5,0,2773733.943,755122.9918,TVMwL
5,10.1667,1.1667,2.6667,5.3333,9651.5606,1.9042,0.2517,0.2483,0.19,7067674624,7924025344,449.9667,62.6667,1209.5,0,2744185.65,784482.9757,NTSwL
31,10,1,12,100,5718546.719,44.1726,1.2917,1.2817,1.19,1365155840,4175789397,1048.16,373.2,2383,0,2693589.466,677346.0762,WSKwL
6,11,4.6,4.8,3.2,5982546.894,39.9904,0.3217,0.2783,0.1683,2894155776,7805006507,942.1667,326.3333,1915.3333,0,2910245.323,792127.9974,TSKwL
30,10,11,100,1,5685861.031,39.531,1.1967,1.1883,1.09,3988013056,5801221461,1033.8,385,2066,0,2698278.779,702554.3325,WSKwL
5.1429,10,2,3.5714,5.5714,5170159.136,34.6392,0.1767,0.1967,0.1217,1918309035,7852610219,1147.0667,687.1667,2093,0,2936742.841,803938.5982,TWMwL
5,10,2.1667,5.1667,3.5,3418477.695,31.3474,0.2467,0.235,0.1867,1844992000,7852627968,1030.7667,396.5,1864,0,2664158.678,697084.2566,TWMwL
32.6667,20,13.3333,4.3333,93.6667,3733336.586,81.5022,1.2517,1.2983,1.2467,1454826155,4249764523,763.3,74.1667,1817,0,2753334.801,798304.8172,WSKwL
5.3333,11,2.8333,4.6667,3,4096,1,0.316,0.294,0.206,6975148032,7887970304,581.96,379.4,977.4,0,2563293.925,790030.7148,NTSwL
13.8333,13.6667,13.5,14.6667,12,544333.3289,72.0784,0.5083,0.5,0.37,6942045525,7868797611,1165.2,520.6,2523.4,0,2666775.815,655103.5522,TVMwL
5,10,2.2,5.6,2.8,5174302.139,36.1882,0.08,0.2067,0.2067,1649412096,7853755051,703,420.1667,1242.8333,0,2789337.662,776389.9376,TWMwL
14,15,14.3333,12.1667,13.8333,657136.4269,79.4828,0.62,0.715,0.5733,7034304512,7888885077,1407.64,1074.8,1784.2,0,2756055.613,757738.6258,TVMwL
5.2,10.6,2.6,4.8,2.8,5204350.373,35.1593,0.1267,0.2317,0.1767,72697173.33,7849960107,1372.7667,710.5,1860,0,2879609.181,777091.6994,TWMwL
5,10,2.6667,4.3333,2.6667,16384,3,0.3217,0.26,0.1617,7066005504,7924853419,986.12,403.4,2019.6,0,2644502.485,780129.8783,NTSwL
2.4,2.8,2,2.6,1.2,3842320.336,34.5045,0.1767,0.0717,0.0533,1086658560,7807270229,472.4667,279.3333,830.1667,0,2082790.691,810682.2546,TSKwL
6,11.6667,3.6667,4.5,3.6667,299008,54,0.2686,0.2614,0.1486,6944550912,7891520171,866.92,236.6,2094.4,0,2747618.511,734869.9775,NTSwL
4.8333,9.3333,1.8333,5.8333,2.1667,4492477.319,35.3938,0.3533,0.235,0.1967,6688278528,7858798592,729.1,8.6667,2605,0,2550733.336,712494.7071,TWMwL
30,10,99.6667,11,1.3333,5683183.054,42.6404,1.2033,1.2267,1.1183,4351602688,6051573760,1301.4,727.5,2402.3333,0,2745947.678,790874.2637,WSKwL
5.8333,11.3333,4,5.5,2.6667,4153367.953,185.3801,0.2133,0.07,0.0283,6932021248,7872802816,1833.52,912.2,2689,0,2722328.562,668164.233,NTSwL
5,9.8333,3,3.5,3.6667,10912,2.1094,0.1183,0.1267,0.07,7118098432,7932657664,873.4,328.6667,1633.8333,0,2700123.314,762361.6239,NTSwL
6,11.1429,4,5.4286,2.5714,5102244.875,39.4756,0.5083,0.2633,0.14,1729611776,7805663232,681.0667,91.5,1879.8333,0,2855019.095,749101.1002,TSKwL
32,24.1667,85,2,15.3333,5828277.636,37.9462,1.5,1.37,1.198,2940936192,5758555477,1080.975,660.3333,1886.5,3.3333,2789067.062,760831.4219,WSKwL
5,10,1,2.2,7.4,4558228.674,36.309,0.1817,0.055,0.0167,1984284672,7853579605,904.0333,271.3333,1807,0,2810239.797,742557.5384,TWMwL
6,11,3.3333,5.6667,3.3333,6420006.551,44.6721,0.3067,0.3367,0.2433,959270912,7806590976,603.9333,173.1667,1509,0,2780273.737,725315.449,TSKwL
13.5,15.3333,10.3333,15.6667,13.1667,293311.9163,31.8769,0.5683,0.6267,0.4433,6916204544,7858874368,1447.2333,860.1667,2148,0,2762416.399,740827.6616,TVMwL
5,10,1.3333,6,3,5419007.843,36.5037,0.1117,0.0867,0.03,935127040,7852127573,990,152.1667,1941.6667,0,2730513.096,721792.0591,TWMwL
6,11.1667,3.1667,6,2.5,4670751.244,37.0181,0.46,0.3333,0.22,2361677824,7806092629,1235.7667,662.3333,1922.1667,0,2958432.904,812391.1671,TSKwL
26.5,4.5,100,0,1,3532509.776,37.0932,1.14,1.0433,1.035,631442773.3,3634887339,656.7,318.5,872.1667,0,1978566.9,791978.4966,WSKwL
32,26.3333,100,1,1,5033900.975,36.6047,1.5133,1.4733,1.3833,1681827840,4386316971,1010.0667,328.6667,1737.5,0,2830553.759,798114.9883,WSKwL
14,14.3333,11.6667,14,16.1667,322259.4045,36.959,0.8467,0.7417,0.4767,7024357376,7885599403,1384.7333,1080.1667,1757.6667,0,2824233.908,756387.0156,TVMwL
6,11.1667,3,4.3333,4.8333,5064339.367,35.2325,0.2517,0.1983,0.1183,1473568768,7804248747,648.0333,275.6667,1346.5,0,2817526.605,773298.0972,TSKwL
32,26.3333,100,1,1,4063031.38,33.3673,1.3633,1.3617,1.2583,1469323947,4253989547,1038.8,462.6667,2000.1667,0,2757379.185,785931.0364,WSKwL
6,10.8333,4,5.1667,3.5,4615260.567,34.3111,0.4183,0.255,0.1433,72265728,7806087851,1177.1,149.5,2525,0,2810158.258,745371.9128,TSKwL
4.8333,9.5,3.6667,3.6667,2,32768,6,0.2617,0.205,0.1,7069089792,7926826325,741.5429,286.4286,1261.7143,0,2696226.486,776289.2641,NTSwL
1.6,2.4,1,1.4,1.6,1696807.441,29.0243,0.14,0.055,0.04,747220992,7850622976,619.6667,178.5,952.1667,0,2016272.975,778209.8026,TWMwL
5.1667,10.3333,4,3.1667,3.3333,5470751.624,39.7277,0.1586,0.1371,0.0643,6200414208,7883369131,1395,668.6667,2068.8333,0,2834992.459,766774.6794,TWMwL
1.6,2.2,1,2,1,3483036.072,35.1375,0.0417,0.03,0.0067,72020650.67,7850772480,279.44,112.4,519.6,0,2039338.401,774222.8022,TWMwL
5,9.6667,1.6667,6.3333,2.3333,14821.5259,2.6185,0.24,0.285,0.185,7116161024,7931868501,806.6,356.2,1295.6,0,2844220.72,788218.5399,NTSwL
6,11.2857,3.1429,5.7143,3,6175701.872,39.7058,0.3167,0.245,0.1917,3075846144,7805267968,763.5667,394.6667,1413.6667,0,2710778.929,688661.8801,TSKwL
6,11,2.8333,6.6667,2.5,6040870.359,42.8812,0.1533,0.1983,0.18,72903338.67,7803759275,1069.4333,491,1824.8333,0,2918147.19,764274.7589,TSKwL
4,9,1.3333,4.6667,2.8333,16384,3,0.2533,0.215,0.14,7067904000,7925233664,785.9429,143.2857,2131.8571,0,2596371.817,718099.8709,NTSwL
31,12.6667,2.8333,86.6667,21.8333,5874362.777,41.1137,1.1667,1.1467,1.02,4472143872,6164282709,1271.9667,822.3333,1715.8333,0,2877706.666,759912.1991,WSKwL
13.3333,18.1667,11.6667,14,9.5,313389.9389,34.2125,0.685,0.7083,0.625,6996571477,7883085141,1063.8,446,1744.6,0,2829381.035,759963.3187,TVMwL
6,10.8333,3.5,4.6667,3.5,6039189.459,42.2548,0.1467,0.2817,0.235,947103744,7805924693,1080.5333,364.5,1789.8333,0,2830223.168,771709.6902,TSKwL
5,10,3.1667,4.1667,2.3333,12375.2333,2.3475,0.3567,0.2633,0.1233,7115890688,7933472768,801.8857,276.5714,1785.7143,2.8571,2647653.614,755102.1018,NTSwL
6,11.5,4,5.6667,2.3333,5904677.021,38.1814,0.2783,0.17,0.11,72405674.67,7805201749,963.5333,378.1667,1801.5,0,2877979.28,758397.9294,TSKwL
6,11,2,4.6667,5.1667,6046040.517,41.0561,0.3417,0.3017,0.1817,73182549.33,7807290709,1404.7,852.1667,2255.3333,0,2909647.897,762434.7196,TSKwL
5.2,10,4.6,3.6,2.8,6644448.791,38.7419,0.2967,0.22,0.1067,73287680,7851833344,1214.4667,499.1667,2317.5,0,2800092.26,715807.0997,TWMwL
6,11.5,4.8333,3.6667,3.5,8224,1.6719,0.27,0.2683,0.21,6976561152,7887335424,1016.2333,443.8333,1692.8333,0,2883627.441,791226.6763,NTSwL
6,11,3.8333,4.6667,3,24576,5,0.296,0.294,0.182,6977372160,7890141184,604.6571,259.5714,1149.4286,0,2763527.811,790805.0764,NTSwL
31,11,1.6667,12,100,3030681.442,23.93,1.2383,1.2133,1.1417,73532074.67,2442508971,1241.9429,498.5714,2508.8571,0,2832309.203,706093.3924,WSKwL
32,26.3333,1,1,100,4848372.697,40.7406,1.41,1.4483,1.29,1838528512,4475056811,1425.64,965,2077.8,0,2905589.434,747132.8365,WSKwL
5.1667,10.3333,3.6667,3.3333,3.3333,4545157.292,35.105,0.15,0.2483,0.2183,6646403072,7856104789,434.76,8.2,1775.2,0,2554312.599,601604.2193,TWMwL
32,26.5,92.5,9,1,32768,6,1.2417,1.5,1.42,72818005.33,2699051008,1082,606.8333,1678.5,0,2851263.62,760199.4577,WSKwL
13.3333,14.1667,12.6667,13.5,11.8333,290475.2455,32.7276,0.7314,0.6314,0.3729,7046336512,7892777643,1014.8286,159.8571,2162.5714,0,2697788.038,733760.7673,TVMwL
5,9.6667,2.1667,2.8333,5.6667,5026047.514,37.4417,0.195,0.1117,0.04,6226984960,7884850517,1089.1667,315.8333,1919,0,2790888.79,773855.1116,TWMwL
14,17.6667,12.8333,14.1667,10.8333,4020363.103,177.2885,0.8714,0.7914,0.5829,7018448213,7885710677,949.6667,290.3333,2246.3333,0,2743847.583,673262.1938,TVMwL
5,10,2.6667,4.6667,3.3333,5085601.254,36.4012,0.2817,0.2133,0.0917,71137689.6,7849266381,670.5,334.8333,1707.8333,0,2796493.019,750006.507,TWMwL
5,10,1.8333,4.5,4.1667,3742786.554,33.1847,0.1667,0.1333,0.0883,4605758669,7847804109,1350.52,1014,1799.8,0,2814928.314,764223.8924,TWMwL
13.6667,17.3333,15.8333,8.1667,13,289193.3603,35.4026,0.4517,0.5683,0.4833,6918098944,7859903147,771.8667,252.8333,1963.1667,0,2709009.154,738786.0796,TVMwL
5,9.6667,2.8333,3.5,3.6667,25971.5573,4.7555,0.365,0.2983,0.1817,7113232384,7929993216,568.88,8.6,1604.6,0,2716822.563,787282.9477,NTSwL
13.6667,15.1667,15,10.8333,13,285643.253,32.705,0.535,0.57,0.51,6983763968,7882079573,1088.5,688.6667,1541.8333,0,2809936.556,773633.4805,TVMwL
13.5,12.5,19,11.1667,11.6667,274874.9302,30.8831,0.6517,0.6,0.4767,6947057664,7872504491,1264.9333,675.3333,2028.1667,0,2788138.717,782706.0295,TVMwL
6,11,1.1667,5.6667,5,5352884.136,40.8107,0.3983,0.2767,0.2,72534016,7802802176,626.9,87.8333,1853.8333,0,2807048.264,723523.1864,TSKwL
5,10,3,3.8333,3.5,5660323.674,37.7844,0.21,0.2133,0.105,2341171200,7853346133,1245.9,770.1667,1838.3333,0,2853864.361,785954.1344,TWMwL
5.3333,10.3333,3.1667,5.5,2,5292183.067,39.9394,0.37,0.2717,0.185,72273237.33,7848862379,1380.2333,865.3333,1811.1667,0,2849022.642,756730.6093,TWMwL
6,12,2.5,5.3333,3.6667,16384,3,0.1867,0.2517,0.2333,6931781632,7874429611,1333.3,748.3333,2390.5,0,2792161.073,738106.1415,NTSwL
14.3333,17.8333,11.5,9.6667,18,519276,49.1553,0.6917,0.565,0.3583,6997467819,7886516907,1228,664.8333,1866.3333,0,2894573.198,791762.833,TVMwL
32,26.6667,100,1,1.5,4247201.342,35.0976,1.54,1.4367,1.2867,75988309.33,1787473920,1434.6333,498.8333,2338.3333,0,2690864.643,641465.0485,WSKwL
32,25.3333,41.5,59.6667,1.1667,4439753.095,34.2983,1.29,1.4083,1.3483,848310954.7,3807800661,823,188.6667,1682.3333,0,2848760.957,740323.0987,WSKwL
5,10,2.5,3.8333,4.5,4973794.279,38.094,0.0917,0.1833,0.1617,5296504832,7883562325,962.2857,405.5714,1786.2857,0,2818981.281,762917.6121,TWMwL
6,11,3,4.1667,5,6717549.796,40.8906,0.37,0.2983,0.2067,71957845.33,7806121301,969.9667,566.8333,1523.5,0,2904723.931,792062.9318,TSKwL
32,26.8333,1,80.3333,20.1667,5976784.766,42.3618,1.63,1.52,1.3529,250114048,3378007381,1250.8,546.5,2336.5,0,2764350.125,717194.21,WSKwL
13.1667,14.5,14.6667,12.6667,10.8333,246577.0852,32.3383,0.5017,0.3017,0.195,6953332736,7876274859,875.9,320.3333,1651.5,0,2620194.705,711553.4414,TVMwL
11.8333,10.1667,12.6667,13,11,5884856.657,45.8217,0.3517,0.4133,0.3267,6138648576,7348020565,1353.44,605.6,2040.4,0,2815037.512,744621.5998,WSKwL
5,10.1667,2,5,3.1667,4944231.875,36.7252,0.1983,0.1183,0.0383,4850071552,7848612523,685.1,69.1667,1590.1667,0,2699715.305,731009.654,TWMwL
13.8333,12.8333,12,9.1667,21,317439.7744,36.4917,0.51,0.5833,0.4517,6915688448,7858421077,1099.6857,353.7143,2118.1429,0,2700205.489,695212.9624,TVMwL
5,10,2.8333,4.3333,3.1667,6578016.492,41.6407,0.25,0.1983,0.0967,2142900224,7851011413,619.1,193.1667,1642.3333,0,2661927.58,662956.5261,TWMwL
23.6667,11.6667,22,33.8333,26.3333,5535432.181,44.2096,1.0783,1.005,0.8233,4263630848,6680462677,1213.6,665.8571,1891.2857,0,2839509.878,772602.0983,WSKwL
5.5,10.8333,3.3333,4.1667,3.1667,5220036,40.9375,0.2167,0.1833,0.0933,5873860608,7849377792,1049.12,765.2,1330.4,0,2897710.492,782030.1767,TWMwL
6,11.1429,3.7143,5,3.7143,5794223.057,38.7482,0.4233,0.305,0.23,72594090.67,7802460843,655.2333,158,1323.3333,0,2928953.89,780122.9071,TSKwL
6,11,2.1667,6.6667,3.5,6992303.566,46.483,0.3033,0.255,0.19,72688298.67,7802396672,946.5,279.3333,2286.5,0,2869296.696,746933.152,TSKwL
5,10,3.8,4.8,2.2,5403127.348,41.0933,0.5017,0.3133,0.18,1702627328,7852682581,1202.0667,558.3333,1770.8333,0,2898085.815,793540.3159,TWMwL
6,11,2.6667,5.3333,4.3333,5954416.521,42.6492,0.2733,0.21,0.1317,73048064,7805628416,1291.3667,605.6667,1944.5,0,2822983.234,729398.7617,TSKwL
4.8333,9.1667,1.5,4,4.1667,16384,3,0.3067,0.2267,0.0983,7067547648,7925787989,766.6,352,1563.1667,0,2663689.386,780518.3062,NTSwL
13.8333,13.8333,13,17.6667,9.8333,316220.8563,34.9348,0.76,0.7467,0.5383,7034348203,7888560811,1023.8,536.3333,1794.3333,0,2711573.406,761907.3121,TVMwL
13.8333,18.1667,13.1667,8.8333,15.5,348263.3743,38.404,0.475,0.5033,0.4933,6982007467,7880441173,1134.5,691,1731.6667,0,2867758.318,766740.7224,TVMwL
31.1667,13.1667,100,1,10.5,5226534.694,35.4804,1.32,1.3917,1.2767,72560640,1779571371,1229,261.1667,2636.1667,0,2835343.178,701525.566,WSKwL
5,10,2.5,5.8333,2,16384,3,0.255,0.2767,0.1633,7119015936,7932593493,753.8286,172.4286,1584.7143,0,2761251.591,788316.2682,NTSwL
13.1667,16,15.6667,9.3333,11.3333,300592.6591,34.2526,0.8817,0.87,0.715,6989635584,7880837120,1085.3,543,1873.6667,0,2810689.084,746355.4518,TVMwL
13.1667,14.1667,6.6667,11.6667,20.1667,316233.1492,35.9568,0.5867,0.53,0.3783,6931046400,7867336704,643.03,7.4,2422.4,4,2499608.668,557289.5284,TVMwL
6,10.8333,3.6667,5.3333,3,6029905.143,45.0965,0.2117,0.205,0.1183,1954924544,7804766891,1272.2667,625.1667,1836,0,2855923.712,769621.304,TSKwL
32,27,1,100,1,5359169.994,39.0101,1.2586,1.4029,1.3243,72693760,2004646571,1078.64,615,1621,0,2771459.838,717767.3713,WSKwL
32,26.1667,1,100,1,16384,3,1.3183,1.3167,1.155,368005802.7,3465562795,1364.7667,829.3333,1925.3333,0,2819276.13,763514.0096,WSKwL
5,10,3.8,4,2.6,4897040.626,36.2648,0.1283,0.195,0.1533,653539328,7850064555,1073.8667,501.3333,1572.5,0,2887066.996,775687.6368,TWMwL
5.1667,10.3333,2.8333,4.1667,3.8333,16384,3,0.1683,0.1783,0.0883,87872170.67,7848297131,707.9,240.5,1278.5,0,2915483.964,789682.9799,NTSwL
6,11.8333,4.3333,4.1667,3,16384,3,0.382,0.232,0.106,6933344256,7874202283,1799.32,851.8,2625.8,0,2725241.092,631857.6953,NTSwL
32.3333,27.8333,66.1667,35.1667,1,6073520.156,42.7471,1.39,1.378,1.28,72237056,2549013163,1260.32,778.6,2021.8,0,2816312.165,709198.1931,WSKwL
6,11.5,2.8333,5.1667,3.5,5669334.398,42.1619,0.2583,0.2783,0.2367,698771456,7801007445,968.1,472.8333,1652.1667,0,2881195.846,793115.8072,TSKwL
5,10,3.3333,5,1.8333,4916465.752,35.7513,0.23,0.215,0.13,6016229376,7848098670,1162.5,539.3333,2160.3333,0,2748254.988,710662.4059,TWMwL
4.5,9.3333,2,4.3333,3.1667,13936,2.4023,0.1933,0.1917,0.09,7083868160,7923041621,745.6,281,1627.6667,0,2698927.099,806687.6942,NTSwL
13.6667,14.6667,18.5,8.8333,11.6667,287275.2023,34.6698,0.675,0.5033,0.3233,6912735232,7858072235,1055.5667,711.8333,1515.6667,0,2813728.353,775658.8724,TVMwL
14,11.8333,12.3333,14.3333,15.6667,291109.5299,34.4286,0.6867,0.6333,0.4867,6927611904,7866217813,714.3667,187.1667,1651.5,0,2710963.077,701317.0656,TVMwL
4.6667,9.5,1.6667,3.5,4.3333,6550.8418,1.0662,0.13,0.105,0.035,7116861440,7931371520,895.2667,182.1667,2028.6667,0,2546192.545,714979.805,NTSwL
32,27,1,100,1,10065.5067,1.7287,1.3867,1.1467,1.075,114722816,3275284480,1268.1,889.1667,1774.6667,0,2905910.547,791390.3349,WSKwL
2,2.5,1.5,2.3333,1.6667,3367559.413,38.4057,0.1133,0.0667,0.08,71916885.33,7805003093,427.3667,309.1667,533.8333,0,2007964.181,789441.3244,TSKwL
6,11.1667,2.6667,6.1667,3.3333,6055154.528,43.2061,0.2767,0.3267,0.27,2315008000,7805669376,1169.7667,244.5,2726.1667,0,2847623.742,756308.0964,TSKwL
6,10.8571,3.4286,5.4286,2.7143,5742618.222,43.4882,0.1967,0.23,0.185,77288106.67,7805113685,889.8333,126.6667,2093.1667,0,2756848.991,708576.5561,TSKwL
5,9.8333,3,4.3333,3,4961937.878,38.2834,0.2417,0.295,0.2,5186732032,7849384229,1178.8667,249.5,2584.1667,0,2696313.97,719608.3106,TWMwL
6,11,2.3333,5.3333,4.8333,6893015.635,90.9299,0.4567,0.3583,0.2733,72238421.33,7805393579,1397.1333,800,2018.3333,0,2954271.738,772661.6974,TSKwL
5.1429,10.2857,2.2857,5.2857,3.2857,5504814.897,36.9454,0.105,0.2033,0.1267,1718196224,7853370027,1126.5333,586.5,1823.6667,0,2966568.491,802848.2836,TWMwL
5,9.3333,2.6667,5,2.5,4880684.059,38.0745,0.1867,0.145,0.08,6057437184,7849626283,1292.7,658.3333,1964.8333,0,2775238.838,732934.6142,TWMwL
13.1667,14.5,12.6667,17.3333,7.6667,293220.0243,33.6777,0.7533,0.64,0.4583,6960811349,7875362816,832.0286,227.1429,1453.5714,0,2715289.265,783074.8901,TVMwL
5,10,3.8571,3.5714,3.2857,4490653.028,34.7875,0.175,0.2083,0.1083,283817984,7851171157,1091.7,587.6667,1883.6667,0,2781390.143,763797.5898,TWMwL
5,10.1667,2,4.3333,4.1667,5530158.656,40.3481,0.2383,0.2067,0.1683,126382080,7851821739,1227.9,709.1667,1949.5,0,2710551.862,739194.0405,TWMwL
6,11.5,4.5,3.6667,3.5,7801.0348,1.603,0.2233,0.2517,0.14,6934589440,7875952640,1178.3667,432,1930.1667,0,2792544.06,763492.4559,NTSwL
33,29.1667,100,2,1,5851707.931,39.3377,1.4633,1.4333,1.28,510188885.3,3295113899,1373.48,801.8,1963.6,0,2938845.921,795015.6296,WSKwL
4.8333,9.8333,1,7.1667,2,4569646.934,33.0103,0.185,0.065,0.02,950213973.3,7852332373,992.9,430.3333,1843.3333,0,2835384.15,754635.981,TWMwL
6,12,3.5,4.6667,3.6667,6081914.599,40.9174,0.2883,0.2983,0.1917,73834496,7804230997,1249.0333,573.1667,1951.6667,0,2962568.123,792334.7607,TSKwL
5,10,2.5,4.3333,3.5,5243156.299,34.14,0.2367,0.2383,0.16,5997615104,7849506816,740.9429,215,1520.8571,0,2791120.461,749070.288,TWMwL
4.6667,9,2.3333,4.6667,2.6667,3933067.044,36.8209,0.1867,0.06,0.0267,6556856320,7856513609,758.8667,345.6667,1845.1667,0,2755288.42,732898.6528,TWMwL
27,5.3333,1,1,100,4192465.005,42.1763,1.1167,1.0283,1.03,2121897984,4585971712,239,8.6667,709,0,1964826.253,790310.6592,WSKwL
6,11,3,4.4,4.8,5884513.68,42.2884,0.4033,0.245,0.1417,71528448,7802288811,1243.32,583.4,2125.6,0,2904746.954,718329.1898,TSKwL
13.5,16.1667,12.5,12.1667,13.3333,294698.4986,32.6634,0.5133,0.6417,0.5433,6970793984,7873691648,1189.6,865.2857,1751.4286,0,2851799.688,778269.2639,TVMwL
5.3333,10.6667,3.6667,4.5,2.3333,5204456.599,38.0492,0.285,0.2067,0.09,5040893952,7847333888,1142.5333,693.6667,1695.6667,0,2803139.973,731737.7874,TWMwL
32,27,100,1,1,5998949.761,42.2294,1.3117,1.28,1.1467,1283502080,3827494093,1196.7333,323.8333,2099.5,0,2826827.929,742977.8032,WSKwL
1.6667,2.5,1.1667,2,1,1894394.839,31.7323,0.034,0.008,0.002,5617063253,7886119595,730.5667,353.6667,1286.5,0,1961796.697,781396.1357,TWMwL
5.1667,10.5,2,6.3333,2,5164905.798,37.9756,0.2017,0.2233,0.1633,5694056448,7883392341,1208.3833,553,2064.6667,3.3333,2878653.856,809717.337,TWMwL
12.8333,15.8333,13.6667,9.8333,12.5,325495.6496,38.3627,0.59,0.6,0.495,6947057664,7872602795,1077.8667,651.1667,1568.1667,0,2829688.021,780111.122,TVMwL
6,10.8333,2.3333,6.5,3.3333,6009376.601,43.9655,0.25,0.2233,0.1417,81145173.33,7806805333,715.6333,19.1667,1942.3333,0,2839745.093,768093.4022,TSKwL
6,11.1667,2.3333,6.1667,3.6667,5030976.767,35.8439,0.3367,0.3183,0.2417,71366656,7806866773,1294.3,544.3333,2156.8333,0,2855977.173,761502.3627,TSKwL
31,10,12,100,1,50829.6807,7.8151,1.3217,1.4067,1.3583,70324224,2984255488,1198.6667,758.3333,1886.6667,0,2795548.482,689899.9136,WSKwL
6,11.3333,3.1667,5.3333,3.3333,6466561.52,42.5642,0.2267,0.225,0.1833,280047616,7800735061,1087.6,226,2455.6667,0,2714651.186,708592.5242,TSKwL
5.3333,10.1667,3.3333,4.3333,3.5,4061888.943,38.2298,0.1917,0.1017,0.0283,4854716416,7848526507,1314.7667,751.3333,2591.6667,0,2823938.03,757882.4919,TWMwL
14.3333,11.8333,13.6667,17,15.1667,276743.7988,33.4018,0.6867,0.69,0.5417,6912000000,7856518485,1092.1714,611.7143,1996.7143,0,2813698.479,746835.1077,TVMwL
5,10,2.1667,5.5,3.1667,4695437.294,35.6386,0.2217,0.2133,0.18,116624725.3,7851184128,802.3333,278.1667,1932,0,2707221.023,736837.1164,TWMwL
4.1667,9,1.6667,3,4.5,3911233.7,35.8386,0.2333,0.2033,0.1867,6734438400,7859053227,2126.7333,608.3333,3145.6667,0,2301269.818,439417.6265,TWMwL
4.8333,10,2.1667,3.6667,3.6667,12288,2,0.325,0.23,0.1033,7115898880,7932568917,824.5333,456.5,1455.1667,0,2638393.759,737319.2553,NTSwL
13.1667,14.5,10,13.8333,14.1667,710579.3353,65.8647,0.7533,0.6767,0.5533,6947057664,7872757077,1188.7,870.3333,1650.8333,0,2866012.835,801006.5979,TVMwL
14.1667,13,17,15.1667,11.3333,301494.8571,34.5,0.5817,0.595,0.5367,6935316480,7867861675,1326,1150.3333,1648.3333,0,2847860.827,796852.1634,TVMwL
6,11.6667,2.8333,6.3333,2.8333,6559763.142,42.9104,0.2983,0.2733,0.2133,72266410.67,7802282667,646.0333,198.5,1522.1667,0,2873137.803,736270.3663,TSKwL
5,10,2.3333,3.6667,4.6667,5185910.857,36.346,0.1667,0.175,0.1317,74113024,7850582016,1321.2333,834.8333,1819.1667,0,2895119.795,800081.8735,TWMwL
13.1667,13.5,9.5,12.3333,17.1667,291562.8069,33.1864,0.52,0.4583,0.2833,6993588224,7884827989,1023.4667,695,1580.8333,0,2804765.36,769922.9422,TVMwL
32,25.8333,1.3333,100,2,4853695.734,36.1938,1.3333,1.3183,1.2783,72591360,1694257152,1370.0667,901.3333,1952.1667,0,2874275.745,785951.2605,WSKwL
13.4,13.6,9.8,19.8,10.4,264400.504,32.0873,0.5667,0.535,0.475,6921390080,7862344363,1292.4667,475.6667,2259,0,2759070.132,712150.9672,TVMwL
6,11.6667,3.6667,4.1667,3.6667,15184.6188,2.7072,0.306,0.236,0.128,6978789376,7889978709,537.36,8.6,1420.8,0,2675622.98,789652.7391,NTSwL
